Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2260018,WHS4_100,COUNTRY,AGO,YEAR,AFR,Africa,,2022,,,,,,,,42,42.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2264853,WHS4_100,COUNTRY,NER,YEAR,AFR,Africa,,2005,,,,,,,,45,45.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2266744,WHS4_100,COUNTRY,TCD,YEAR,AFR,Africa,,2010,,,,,,,,39,39.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2270226,WHS4_100,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2272004,WHS4_100,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2011,,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2284781,WHS4_100,COUNTRY,BLZ,YEAR,AMR,Americas,,2005,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2285595,WHS4_100,COUNTRY,MNE,YEAR,EUR,Europe,,2010,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2286312,WHS4_100,COUNTRY,CPV,YEAR,AFR,Africa,,2022,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2286512,WHS4_100,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2291547,WHS4_100,COUNTRY,USA,YEAR,AMR,Americas,,2004,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2291932,WHS4_100,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2293543,WHS4_100,COUNTRY,ARG,YEAR,AMR,Americas,,2017,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2300474,WHS4_100,COUNTRY,TTO,YEAR,AMR,Americas,,2017,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2310623,WHS4_100,COUNTRY,KEN,YEAR,AFR,Africa,,2010,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2310849,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2318090,WHS4_100,COUNTRY,SRB,YEAR,EUR,Europe,,2006,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2318791,WHS4_100,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2019,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2319392,WHS4_100,COUNTRY,VEN,YEAR,AMR,Americas,,2022,,,,,,,,43,43.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2324090,WHS4_100,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2330950,WHS4_100,COUNTRY,ERI,YEAR,AFR,Africa,,2018,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2337336,WHS4_100,REGION,EMR,YEAR,,,,2004,,,,,,,,77,77.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2337741,WHS4_100,COUNTRY,MHL,YEAR,WPR,Western Pacific,,2018,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2344219,WHS4_100,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2352213,WHS4_100,COUNTRY,TKM,YEAR,EUR,Europe,,2001,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2352705,WHS4_100,COUNTRY,KGZ,YEAR,EUR,Europe,,2007,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2353904,WHS4_100,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2000,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2354005,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2357083,WHS4_100,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,54,54.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2358392,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,2014,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2365752,WHS4_100,COUNTRY,RWA,YEAR,AFR,Africa,,2021,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2365938,WHS4_100,COUNTRY,IRL,YEAR,EUR,Europe,,2023,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2367237,WHS4_100,COUNTRY,KAZ,YEAR,EUR,Europe,,2009,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2374015,WHS4_100,COUNTRY,MDA,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2378573,WHS4_100,COUNTRY,PRY,YEAR,AMR,Americas,,2005,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2378900,WHS4_100,COUNTRY,GRC,YEAR,EUR,Europe,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2379569,WHS4_100,GLOBAL,GLOBAL,YEAR,,,,2013,,,,,,,,84,84.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2380655,WHS4_100,COUNTRY,GNQ,YEAR,AFR,Africa,,2021,,,,,,,,67,67.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2393122,WHS4_100,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2393617,WHS4_100,COUNTRY,MDG,YEAR,AFR,Africa,,2005,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2405027,WHS4_100,COUNTRY,ZWE,YEAR,AFR,Africa,,2007,,,,,,,,73,73.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2411707,WHS4_100,COUNTRY,MOZ,YEAR,AFR,Africa,,2004,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2412309,WHS4_100,COUNTRY,GEO,YEAR,EUR,Europe,,2007,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2412478,WHS4_100,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2010,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2413159,WHS4_100,COUNTRY,ZAF,YEAR,AFR,Africa,,2023,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2417970,WHS4_100,COUNTRY,DMA,YEAR,AMR,Americas,,2023,,,,,,,,56,56.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2432227,WHS4_100,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,2000,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2446208,WHS4_100,COUNTRY,KGZ,YEAR,EUR,Europe,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2446813,WHS4_100,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2016,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2452349,WHS4_100,COUNTRY,ECU,YEAR,AMR,Americas,,2014,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2453322,WHS4_100,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2018,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2470610,WHS4_100,COUNTRY,CHE,YEAR,EUR,Europe,,2014,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2470878,WHS4_100,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2016,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2472184,WHS4_100,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,69,69.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2477250,WHS4_100,COUNTRY,MUS,YEAR,AFR,Africa,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2477378,WHS4_100,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2478141,WHS4_100,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2478275,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,2003,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2479057,WHS4_100,REGION,EUR,YEAR,,,,2021,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2480563,WHS4_100,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2007,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2483919,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,2013,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2490760,WHS4_100,COUNTRY,AZE,YEAR,EUR,Europe,,2020,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2494095,WHS4_100,COUNTRY,POL,YEAR,EUR,Europe,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2499359,WHS4_100,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2500197,WHS4_100,COUNTRY,ISL,YEAR,EUR,Europe,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2500732,WHS4_100,COUNTRY,SVK,YEAR,EUR,Europe,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2517263,WHS4_100,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2004,,,,,,,,63,63.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2517575,WHS4_100,COUNTRY,GRD,YEAR,AMR,Americas,,2020,,,,,,,,72,72.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2524682,WHS4_100,COUNTRY,BRA,YEAR,AMR,Americas,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2530210,WHS4_100,COUNTRY,ATG,YEAR,AMR,Americas,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2530653,WHS4_100,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2531849,WHS4_100,COUNTRY,RUS,YEAR,EUR,Europe,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2532652,WHS4_100,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2007,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2532686,WHS4_100,COUNTRY,LTU,YEAR,EUR,Europe,,2016,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2533335,WHS4_100,COUNTRY,DZA,YEAR,AFR,Africa,,2006,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2538504,WHS4_100,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2539706,WHS4_100,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2006,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2544662,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2014,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2547574,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2014,,,,,,,,70,70.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2553332,WHS4_100,COUNTRY,SLV,YEAR,AMR,Americas,,2004,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2557551,WHS4_100,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2558225,WHS4_100,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2560745,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2006,,,,,,,,45,45.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2572177,WHS4_100,COUNTRY,CAF,YEAR,AFR,Africa,,2015,,,,,,,,43,43.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2572652,WHS4_100,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2020,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2573261,WHS4_100,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2018,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2573302,WHS4_100,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2009,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2578006,WHS4_100,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2008,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2578049,WHS4_100,COUNTRY,NAM,YEAR,AFR,Africa,,2011,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2580120,WHS4_100,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2006,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2580265,WHS4_100,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2019,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2591034,WHS4_100,COUNTRY,LVA,YEAR,EUR,Europe,,2021,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2592733,WHS4_100,COUNTRY,BRA,YEAR,AMR,Americas,,2017,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2598339,WHS4_100,COUNTRY,FRA,YEAR,EUR,Europe,,2016,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2598671,WHS4_100,COUNTRY,GAB,YEAR,AFR,Africa,,2002,,,,,,,,45,45.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2600336,WHS4_100,COUNTRY,GIN,YEAR,AFR,Africa,,2012,,,,,,,,57,57.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2606308,WHS4_100,COUNTRY,ESP,YEAR,EUR,Europe,,2023,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2607690,WHS4_100,COUNTRY,MEX,YEAR,AMR,Americas,,2015,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2611728,WHS4_100,COUNTRY,AUT,YEAR,EUR,Europe,,2002,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2620349,WHS4_100,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2621019,WHS4_100,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2000,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2631532,WHS4_100,COUNTRY,CHL,YEAR,AMR,Americas,,2008,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2644545,WHS4_100,COUNTRY,LVA,YEAR,EUR,Europe,,2007,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2652720,WHS4_100,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2652860,WHS4_100,COUNTRY,BFA,YEAR,AFR,Africa,,2008,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2652927,WHS4_100,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2658695,WHS4_100,COUNTRY,LUX,YEAR,EUR,Europe,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2658714,WHS4_100,COUNTRY,LVA,YEAR,EUR,Europe,,2018,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2659232,WHS4_100,COUNTRY,ERI,YEAR,AFR,Africa,,2006,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2660948,WHS4_100,COUNTRY,GBR,YEAR,EUR,Europe,,2005,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2666141,WHS4_100,COUNTRY,PRT,YEAR,EUR,Europe,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2666734,WHS4_100,COUNTRY,GUY,YEAR,AMR,Americas,,2018,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2672503,WHS4_100,COUNTRY,CZE,YEAR,EUR,Europe,,2001,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2677300,WHS4_100,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2012,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2679107,WHS4_100,COUNTRY,LCA,YEAR,AMR,Americas,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2684004,WHS4_100,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2015,,,,,,,,54,54.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2684631,WHS4_100,COUNTRY,AND,YEAR,EUR,Europe,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2686860,WHS4_100,COUNTRY,GBR,YEAR,EUR,Europe,,2014,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2687738,WHS4_100,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2012,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2703951,WHS4_100,COUNTRY,BDI,YEAR,AFR,Africa,,2016,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2704664,WHS4_100,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2018,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2704977,WHS4_100,REGION,EMR,YEAR,,,,2012,,,,,,,,77,77.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2705234,WHS4_100,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
