Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
83019,MCV2,COUNTRY,TUR,EUR,YEAR,Europe,,2014,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
92166,MCV2,COUNTRY,FJI,WPR,YEAR,Western Pacific,,2005,,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
96545,MCV2,COUNTRY,SLV,AMR,YEAR,Americas,,2013,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
103619,MCV2,COUNTRY,CZE,EUR,YEAR,Europe,,2010,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
110934,MCV2,COUNTRY,HTI,AMR,YEAR,Americas,,2018,,,,,,,,38,38.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
125132,MCV2,COUNTRY,LBR,AFR,YEAR,Africa,,2022,,,,,,,,59,59.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
125960,MCV2,COUNTRY,TON,WPR,YEAR,Western Pacific,,2019,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
137404,MCV2,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2020,,,,,,,,60,60.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
138304,MCV2,COUNTRY,BRA,AMR,YEAR,Americas,,2003,,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
150514,MCV2,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2013,,,,,,,,13,13.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
157244,MCV2,COUNTRY,TKM,EUR,YEAR,Europe,,2000,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
158760,MCV2,COUNTRY,LTU,EUR,YEAR,Europe,,2007,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
165845,MCV2,COUNTRY,AUT,EUR,YEAR,Europe,,2003,,,,,,,,46,46.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
170905,MCV2,COUNTRY,ATG,AMR,YEAR,Americas,,2016,,,,,,,,68,68.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
171574,MCV2,COUNTRY,BLZ,AMR,YEAR,Americas,,2010,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
171613,MCV2,COUNTRY,LVA,EUR,YEAR,Europe,,2008,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
177293,MCV2,COUNTRY,MKD,EUR,YEAR,Europe,,2001,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
177684,MCV2,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
192310,MCV2,COUNTRY,DEU,EUR,YEAR,Europe,,2009,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
196854,MCV2,COUNTRY,BGR,EUR,YEAR,Europe,,2008,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
198726,MCV2,COUNTRY,WSM,WPR,YEAR,Western Pacific,,2020,,,,,,,,59,59.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
210658,MCV2,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
211766,MCV2,COUNTRY,BIH,EUR,YEAR,Europe,,2021,,,,,,,,63,63.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
217689,MCV2,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
224844,MCV2,COUNTRY,LTU,EUR,YEAR,Europe,,2000,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
236656,MCV2,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
243358,MCV2,COUNTRY,AZE,EUR,YEAR,Europe,,2005,,,,,,,,67,67.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
250152,MCV2,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2009,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
263772,MCV2,COUNTRY,FSM,WPR,YEAR,Western Pacific,,2023,,,,,,,,59,59.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
265529,MCV2,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
271492,MCV2,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,63,63.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
272082,MCV2,COUNTRY,TUV,WPR,YEAR,Western Pacific,,2009,,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
277752,MCV2,REGION,EMR,,YEAR,,,2004,,,,,,,,36,36.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
278535,MCV2,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2014,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
285029,MCV2,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2008,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
292025,MCV2,COUNTRY,MNE,EUR,YEAR,Europe,,2016,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
292637,MCV2,COUNTRY,BGR,EUR,YEAR,Europe,,2023,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
305825,MCV2,COUNTRY,ECU,AMR,YEAR,Americas,,2019,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
324763,MCV2,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2012,,,,,,,,36,36.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
332331,MCV2,COUNTRY,BGR,EUR,YEAR,Europe,,2013,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
338695,MCV2,COUNTRY,SMR,EUR,YEAR,Europe,,2015,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
344988,MCV2,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2023,,,,,,,,64,64.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
346390,MCV2,COUNTRY,SVK,EUR,YEAR,Europe,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
350195,MCV2,COUNTRY,MKD,EUR,YEAR,Europe,,2008,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
350570,MCV2,COUNTRY,ERI,AFR,YEAR,Africa,,2021,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
351901,MCV2,COUNTRY,SVN,EUR,YEAR,Europe,,2020,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
352498,MCV2,REGION,EUR,,YEAR,,,2017,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
359592,MCV2,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2020,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
364404,MCV2,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,2000,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
366220,MCV2,COUNTRY,UKR,EUR,YEAR,Europe,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
372140,MCV2,COUNTRY,SRB,EUR,YEAR,Europe,,2023,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
372602,MCV2,COUNTRY,POL,EUR,YEAR,Europe,,2014,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
393073,MCV2,COUNTRY,CHL,AMR,YEAR,Americas,,2004,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
404583,MCV2,COUNTRY,BDI,AFR,YEAR,Africa,,2015,,,,,,,,65,65.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
410750,MCV2,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
411557,MCV2,COUNTRY,NAM,AFR,YEAR,Africa,,2020,,,,,,,,63,63.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
417977,MCV2,COUNTRY,KIR,WPR,YEAR,Western Pacific,,2021,,,,,,,,58,58.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
418515,MCV2,COUNTRY,ERI,AFR,YEAR,Africa,,2022,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
418590,MCV2,COUNTRY,SRB,EUR,YEAR,Europe,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
433281,MCV2,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2023,,,,,,,,42,42.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
445929,MCV2,COUNTRY,SWZ,AFR,YEAR,Africa,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
463917,MCV2,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2018,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
464171,MCV2,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,2013,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
470566,MCV2,COUNTRY,SWZ,AFR,YEAR,Africa,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
472223,MCV2,COUNTRY,AND,EUR,YEAR,Europe,,2014,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
478972,MCV2,COUNTRY,COL,AMR,YEAR,Americas,,2006,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
490893,MCV2,REGION,SEAR,,YEAR,,,2016,,,,,,,,75,75.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
491665,MCV2,COUNTRY,AND,EUR,YEAR,Europe,,2009,,,,,,,,82,82.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
506479,MCV2,COUNTRY,MEX,AMR,YEAR,Americas,,2021,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
511220,MCV2,COUNTRY,ROU,EUR,YEAR,Europe,,2019,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
512669,MCV2,COUNTRY,LCA,AMR,YEAR,Americas,,2020,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
517615,MCV2,COUNTRY,BIH,EUR,YEAR,Europe,,2012,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
517908,MCV2,COUNTRY,BEL,EUR,YEAR,Europe,,2009,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
523997,MCV2,COUNTRY,TTO,AMR,YEAR,Americas,,2019,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
524923,MCV2,COUNTRY,SVN,EUR,YEAR,Europe,,2008,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
526211,MCV2,COUNTRY,EST,EUR,YEAR,Europe,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
533316,MCV2,COUNTRY,MYS,WPR,YEAR,Western Pacific,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
539648,MCV2,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
544884,MCV2,COUNTRY,DNK,EUR,YEAR,Europe,,2009,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
546190,MCV2,COUNTRY,DZA,AFR,YEAR,Africa,,2022,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
550860,MCV2,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,34,34.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
557919,MCV2,COUNTRY,EST,EUR,YEAR,Europe,,2012,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
558510,MCV2,COUNTRY,COK,WPR,YEAR,Western Pacific,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
559529,MCV2,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,29,29.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
566013,MCV2,COUNTRY,SWE,EUR,YEAR,Europe,,2021,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
573599,MCV2,COUNTRY,BDI,AFR,YEAR,Africa,,2017,,,,,,,,75,75.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
584736,MCV2,COUNTRY,GMB,AFR,YEAR,Africa,,2013,,,,,,,,53,53.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
585831,MCV2,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2008,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
586070,MCV2,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
599231,MCV2,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,72,72.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
604012,MCV2,COUNTRY,ISL,EUR,YEAR,Europe,,2013,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
613674,MCV2,COUNTRY,DNK,EUR,YEAR,Europe,,2007,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
625298,MCV2,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
626129,MCV2,GLOBAL,GLOBAL,,YEAR,,,2013,,,,,,,,56,56.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
627045,MCV2,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
647014,MCV2,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2015,,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
659996,MCV2,COUNTRY,PLW,WPR,YEAR,Western Pacific,,2004,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
671348,MCV2,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2019,,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
672165,MCV2,COUNTRY,SRB,EUR,YEAR,Europe,,2008,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
679862,MCV2,COUNTRY,MUS,AFR,YEAR,Africa,,2008,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
685580,MCV2,COUNTRY,TON,WPR,YEAR,Western Pacific,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
693262,MCV2,COUNTRY,NOR,EUR,YEAR,Europe,,2000,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
699143,MCV2,COUNTRY,LVA,EUR,YEAR,Europe,,2015,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
699430,MCV2,COUNTRY,ERI,AFR,YEAR,Africa,,2015,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
700018,MCV2,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2021,,,,,,,,53,53.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
705963,MCV2,COUNTRY,LCA,AMR,YEAR,Americas,,2002,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
706083,MCV2,COUNTRY,RWA,AFR,YEAR,Africa,,2021,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
712292,MCV2,COUNTRY,HND,AMR,YEAR,Americas,,2021,,,,,,,,75,75.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
718320,MCV2,COUNTRY,TTO,AMR,YEAR,Americas,,2016,,,,,,,,65,65.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
720198,MCV2,COUNTRY,PRT,EUR,YEAR,Europe,,2019,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
726108,MCV2,COUNTRY,MEX,AMR,YEAR,Americas,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
726453,MCV2,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2015,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
738991,MCV2,COUNTRY,PRT,EUR,YEAR,Europe,,2018,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
745706,MCV2,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2017,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
746039,MCV2,COUNTRY,TUR,EUR,YEAR,Europe,,2016,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
751323,MCV2,COUNTRY,ESP,EUR,YEAR,Europe,,2020,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
752203,MCV2,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
752789,MCV2,COUNTRY,NGA,AFR,YEAR,Africa,,2020,,,,,,,,38,38.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
752991,MCV2,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2023,,,,,,,,16,16.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
753743,MCV2,COUNTRY,AUS,WPR,YEAR,Western Pacific,,2012,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
767036,MCV2,COUNTRY,PLW,WPR,YEAR,Western Pacific,,2012,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
767368,MCV2,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,2021,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
771872,MCV2,COUNTRY,BRB,AMR,YEAR,Americas,,2014,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
773447,MCV2,COUNTRY,USA,AMR,YEAR,Americas,,2015,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
797879,MCV2,COUNTRY,BLR,EUR,YEAR,Europe,,2003,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
798223,MCV2,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
