Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4363339,WHS4_544,COUNTRY,ERI,AFR,YEAR,Africa,,,2022,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4368507,WHS4_544,COUNTRY,CPV,AFR,YEAR,Africa,,,2008,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4369243,WHS4_544,COUNTRY,TTO,AMR,YEAR,Americas,,,2009,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4374714,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2007,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4381737,WHS4_544,COUNTRY,GUY,AMR,YEAR,Americas,,,2017,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4383291,WHS4_544,COUNTRY,MRT,AFR,YEAR,Africa,,,2016,,,,,,,69,69.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4388784,WHS4_544,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2011,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4388886,WHS4_544,COUNTRY,CRI,AMR,YEAR,Americas,,,2004,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4394721,WHS4_544,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4395628,WHS4_544,COUNTRY,SMR,EUR,YEAR,Europe,,,2014,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4401700,WHS4_544,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2019,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4414464,WHS4_544,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2014,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4415712,WHS4_544,COUNTRY,USA,AMR,YEAR,Americas,,,2019,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4421236,WHS4_544,COUNTRY,HUN,EUR,YEAR,Europe,,,2009,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4421932,WHS4_544,COUNTRY,MOZ,AFR,YEAR,Africa,,,2011,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4423718,WHS4_544,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4429217,WHS4_544,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2004,,,,,,,87,87.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4430253,WHS4_544,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2022,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4442700,WHS4_544,COUNTRY,NAM,AFR,YEAR,Africa,,,2021,,,,,,,73,73.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4442789,WHS4_544,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2009,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4457012,WHS4_544,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2010,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4463219,WHS4_544,COUNTRY,CAF,AFR,YEAR,Africa,,,2003,,,,,,,44,44.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4470112,WHS4_544,COUNTRY,SVN,EUR,YEAR,Europe,,,2017,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4480924,WHS4_544,COUNTRY,LUX,EUR,YEAR,Europe,,,2008,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4483261,WHS4_544,COUNTRY,SLV,AMR,YEAR,Americas,,,2018,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4488047,WHS4_544,COUNTRY,PRY,AMR,YEAR,Americas,,,2021,,,,,,,66,66.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4494849,WHS4_544,COUNTRY,AZE,EUR,YEAR,Europe,,,2010,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4495866,WHS4_544,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2011,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4502200,WHS4_544,COUNTRY,GTM,AMR,YEAR,Americas,,,2011,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4503469,WHS4_544,COUNTRY,TJK,EUR,YEAR,Europe,,,2020,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4509310,WHS4_544,COUNTRY,BLR,EUR,YEAR,Europe,,,2006,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4510071,WHS4_544,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2008,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4515945,WHS4_544,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2014,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4516162,WHS4_544,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4529405,WHS4_544,COUNTRY,UKR,EUR,YEAR,Europe,,,2013,,,,,,,72,72.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4529482,WHS4_544,COUNTRY,UZB,EUR,YEAR,Europe,,,2003,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4534470,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2000,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4535372,WHS4_544,COUNTRY,RWA,AFR,YEAR,Africa,,,2008,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4541628,WHS4_544,COUNTRY,RUS,EUR,YEAR,Europe,,,2006,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4542587,WHS4_544,GLOBAL,GLOBAL,,YEAR,,,,2003,,,,,,,75,75.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4542695,WHS4_544,COUNTRY,BDI,AFR,YEAR,Africa,,,2002,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4549034,WHS4_544,COUNTRY,SMR,EUR,YEAR,Europe,,,2004,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4555463,WHS4_544,COUNTRY,CUB,AMR,YEAR,Americas,,,2006,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4567502,WHS4_544,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2012,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4568020,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2007,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4588110,WHS4_544,COUNTRY,TZA,AFR,YEAR,Africa,,,2018,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4589242,WHS4_544,COUNTRY,ROU,EUR,YEAR,Europe,,,2013,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4590005,WHS4_544,COUNTRY,PER,AMR,YEAR,Americas,,,2023,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4596500,WHS4_544,COUNTRY,NOR,EUR,YEAR,Europe,,,2009,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4603086,WHS4_544,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2022,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4603395,WHS4_544,COUNTRY,TKM,EUR,YEAR,Europe,,,2002,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4615120,WHS4_544,COUNTRY,HTI,AMR,YEAR,Americas,,,2004,,,,,,,58,58.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4615783,WHS4_544,COUNTRY,ECU,AMR,YEAR,Americas,,,2008,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4616947,WHS4_544,COUNTRY,NLD,EUR,YEAR,Europe,,,2000,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4617095,WHS4_544,COUNTRY,ROU,EUR,YEAR,Europe,,,2023,,,,,,,78,78.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4629723,WHS4_544,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4636581,WHS4_544,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2008,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4636915,WHS4_544,COUNTRY,ARG,AMR,YEAR,Americas,,,2015,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4650577,WHS4_544,COUNTRY,BEN,AFR,YEAR,Africa,,,2004,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4661009,WHS4_544,COUNTRY,SYC,AFR,YEAR,Africa,,,2005,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4662124,WHS4_544,COUNTRY,LUX,EUR,YEAR,Europe,,,2007,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4676957,WHS4_544,COUNTRY,TCD,AFR,YEAR,Africa,,,2021,,,,,,,57,57.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4683553,WHS4_544,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2012,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4694713,WHS4_544,COUNTRY,STP,AFR,YEAR,Africa,,,2006,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4703345,WHS4_544,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2004,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4709549,WHS4_544,COUNTRY,ITA,EUR,YEAR,Europe,,,2011,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4710315,WHS4_544,COUNTRY,SSD,AFR,YEAR,Africa,,,2013,,,,,,,56,56.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4710649,WHS4_544,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4715946,WHS4_544,COUNTRY,UZB,EUR,YEAR,Europe,,,2011,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4722728,WHS4_544,COUNTRY,NGA,AFR,YEAR,Africa,,,2023,,,,,,,62,62.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4728449,WHS4_544,COUNTRY,MCO,EUR,YEAR,Europe,,,2021,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4728485,WHS4_544,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2017,,,,,,,79,79.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4728942,WHS4_544,COUNTRY,COM,AFR,YEAR,Africa,,,2011,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4734898,WHS4_544,COUNTRY,BIH,EUR,YEAR,Europe,,,2008,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4735719,WHS4_544,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2000,,,,,,,55,55.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4735938,WHS4_544,COUNTRY,HUN,EUR,YEAR,Europe,,,2003,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4742508,WHS4_544,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2012,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4743187,WHS4_544,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2001,,,,,,,67,67.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4743406,WHS4_544,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2015,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4743532,WHS4_544,COUNTRY,GTM,AMR,YEAR,Americas,,,2008,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4743845,WHS4_544,COUNTRY,CZE,EUR,YEAR,Europe,,,2013,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4744062,WHS4_544,COUNTRY,SLV,AMR,YEAR,Americas,,,2015,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4748388,WHS4_544,COUNTRY,POL,EUR,YEAR,Europe,,,2000,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4748775,WHS4_544,COUNTRY,CUB,AMR,YEAR,Americas,,,2012,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4763902,WHS4_544,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,63,63.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4768101,WHS4_544,COUNTRY,NAM,AFR,YEAR,Africa,,,2000,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4768937,WHS4_544,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,61,61.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4770715,WHS4_544,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2016,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4784048,WHS4_544,COUNTRY,KGZ,EUR,YEAR,Europe,,,2023,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4788587,WHS4_544,COUNTRY,GRC,EUR,YEAR,Europe,,,2012,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4789384,WHS4_544,COUNTRY,HND,AMR,YEAR,Americas,,,2022,,,,,,,78,78.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4797005,WHS4_544,COUNTRY,BRN,WPR,YEAR,Western Pacific,,,2022,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4816875,WHS4_544,REGION,EMR,,YEAR,,,,2010,,,,,,,75,75.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4821725,WHS4_544,COUNTRY,COG,AFR,YEAR,Africa,,,2000,,,,,,,31,31.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4822622,WHS4_544,COUNTRY,AGO,AFR,YEAR,Africa,,,2009,,,,,,,36,36.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4823902,WHS4_544,COUNTRY,PRY,AMR,YEAR,Americas,,,2004,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4828686,WHS4_544,COUNTRY,MEX,AMR,YEAR,Americas,,,2007,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4836612,WHS4_544,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2019,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4843810,WHS4_544,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2021,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4848838,WHS4_544,COUNTRY,CUB,AMR,YEAR,Americas,,,2005,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4850357,WHS4_544,COUNTRY,BOL,AMR,YEAR,Americas,,,2003,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4850390,WHS4_544,COUNTRY,AZE,EUR,YEAR,Europe,,,2008,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4855010,WHS4_544,COUNTRY,ISR,EUR,YEAR,Europe,,,2019,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4856239,WHS4_544,COUNTRY,LTU,EUR,YEAR,Europe,,,2004,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4856967,WHS4_544,REGION,AMR,,YEAR,,,,2022,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4857211,WHS4_544,COUNTRY,BHS,AMR,YEAR,Americas,,,2008,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4867906,WHS4_544,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2014,,,,,,,78,78.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4875742,WHS4_544,COUNTRY,DMA,AMR,YEAR,Americas,,,2001,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4881484,WHS4_544,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4881748,WHS4_544,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,,2009,,,,,,,78,78.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4889845,WHS4_544,COUNTRY,NLD,EUR,YEAR,Europe,,,2022,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4896221,WHS4_544,COUNTRY,CHL,AMR,YEAR,Americas,,,2023,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4896314,WHS4_544,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2020,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4901417,WHS4_544,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2022,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4903061,WHS4_544,COUNTRY,DNK,EUR,YEAR,Europe,,,2009,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4904133,WHS4_544,COUNTRY,RUS,EUR,YEAR,Europe,,,2020,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4908384,WHS4_544,COUNTRY,COG,AFR,YEAR,Africa,,,2009,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4910384,WHS4_544,COUNTRY,TZA,AFR,YEAR,Africa,,,2021,,,,,,,66,66.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4921901,WHS4_544,COUNTRY,TZA,AFR,YEAR,Africa,,,2012,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4922665,WHS4_544,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2010,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4929383,WHS4_544,COUNTRY,LVA,EUR,YEAR,Europe,,,2007,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4943965,WHS4_544,COUNTRY,DEU,EUR,YEAR,Europe,,,2017,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4949246,WHS4_544,COUNTRY,MRT,AFR,YEAR,Africa,,,2020,,,,,,,81,81.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
