Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4092037,WHS4_129,COUNTRY,ISR,YEAR,EUR,Europe,,2006,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4092234,WHS4_129,COUNTRY,SRB,YEAR,EUR,Europe,,2006,,,,,,,,42,42.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4093566,WHS4_129,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4100463,WHS4_129,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,2016,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4102736,WHS4_129,COUNTRY,GTM,YEAR,AMR,Americas,,2008,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4102827,WHS4_129,COUNTRY,KAZ,YEAR,EUR,Europe,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4104500,WHS4_129,COUNTRY,KNA,YEAR,AMR,Americas,,2015,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4105737,WHS4_129,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2021,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4106932,WHS4_129,COUNTRY,CHL,YEAR,AMR,Americas,,2018,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4107542,WHS4_129,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2008,,,,,,,,44,44.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4108464,WHS4_129,COUNTRY,CZE,YEAR,EUR,Europe,,2010,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4112857,WHS4_129,COUNTRY,SVK,YEAR,EUR,Europe,,2022,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4114927,WHS4_129,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,56,56.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4115756,WHS4_129,COUNTRY,RWA,YEAR,AFR,Africa,,2004,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4130268,WHS4_129,COUNTRY,BLZ,YEAR,AMR,Americas,,2017,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4135748,WHS4_129,COUNTRY,ROU,YEAR,EUR,Europe,,2019,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4137662,WHS4_129,COUNTRY,JAM,YEAR,AMR,Americas,,2016,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4144556,WHS4_129,COUNTRY,JAM,YEAR,AMR,Americas,,2014,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4147748,WHS4_129,COUNTRY,GAB,YEAR,AFR,Africa,,2015,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4148750,WHS4_129,COUNTRY,FIN,YEAR,EUR,Europe,,2020,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4155957,WHS4_129,COUNTRY,BEL,YEAR,EUR,Europe,,2001,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4158123,WHS4_129,COUNTRY,NER,YEAR,AFR,Africa,,2018,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4159723,WHS4_129,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4161352,WHS4_129,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2008,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4165763,WHS4_129,COUNTRY,CAN,YEAR,AMR,Americas,,2023,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4167522,WHS4_129,COUNTRY,MWI,YEAR,AFR,Africa,,2008,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4169267,WHS4_129,COUNTRY,MLT,YEAR,EUR,Europe,,2000,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4175549,WHS4_129,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2019,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4176944,WHS4_129,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2016,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4177270,WHS4_129,COUNTRY,HRV,YEAR,EUR,Europe,,2016,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4178305,WHS4_129,COUNTRY,NGA,YEAR,AFR,Africa,,2023,,,,,,,,62,62.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4181212,WHS4_129,COUNTRY,HUN,YEAR,EUR,Europe,,2014,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4181358,WHS4_129,COUNTRY,GNB,YEAR,AFR,Africa,,2015,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4181538,WHS4_129,COUNTRY,MDG,YEAR,AFR,Africa,,2019,,,,,,,,70,70.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4185099,WHS4_129,COUNTRY,BEN,YEAR,AFR,Africa,,2010,,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4185734,WHS4_129,COUNTRY,HUN,YEAR,EUR,Europe,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4185920,WHS4_129,COUNTRY,BRA,YEAR,AMR,Americas,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4187318,WHS4_129,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2016,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4187389,WHS4_129,COUNTRY,CUB,YEAR,AMR,Americas,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4187873,WHS4_129,COUNTRY,LSO,YEAR,AFR,Africa,,2019,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4199080,WHS4_129,COUNTRY,IRL,YEAR,EUR,Europe,,2014,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4200005,WHS4_129,COUNTRY,BDI,YEAR,AFR,Africa,,2019,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4202625,WHS4_129,COUNTRY,COD,YEAR,AFR,Africa,,2018,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4206859,WHS4_129,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4206966,WHS4_129,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4208775,WHS4_129,COUNTRY,SWE,YEAR,EUR,Europe,,2001,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4208794,WHS4_129,COUNTRY,MYS,YEAR,WPR,Western Pacific,,2006,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4213222,WHS4_129,COUNTRY,TJK,YEAR,EUR,Europe,,2008,,,,,,,,46,46.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4213953,WHS4_129,COUNTRY,BEN,YEAR,AFR,Africa,,2022,,,,,,,,69,69.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4215183,WHS4_129,GLOBAL,GLOBAL,YEAR,,,,2003,,,,,,,,17,17.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4216712,WHS4_129,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2022,,,,,,,,68,68.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4218966,WHS4_129,COUNTRY,ZAF,YEAR,AFR,Africa,,2005,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4220499,WHS4_129,COUNTRY,GEO,YEAR,EUR,Europe,,2020,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4222592,WHS4_129,COUNTRY,MUS,YEAR,AFR,Africa,,2018,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4224657,WHS4_129,COUNTRY,SWE,YEAR,EUR,Europe,,2020,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4226887,WHS4_129,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,72,72.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4227084,WHS4_129,COUNTRY,KGZ,YEAR,EUR,Europe,,2023,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4229343,WHS4_129,COUNTRY,BWA,YEAR,AFR,Africa,,2012,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4230091,WHS4_129,COUNTRY,LVA,YEAR,EUR,Europe,,2016,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4232468,WHS4_129,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4237757,WHS4_129,COUNTRY,VNM,YEAR,WPR,Western Pacific,,2015,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4238642,WHS4_129,COUNTRY,CRI,YEAR,AMR,Americas,,2014,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4240357,WHS4_129,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4242184,WHS4_129,COUNTRY,NLD,YEAR,EUR,Europe,,2012,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4243647,WHS4_129,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2022,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4247274,WHS4_129,COUNTRY,ARG,YEAR,AMR,Americas,,2003,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4251361,WHS4_129,COUNTRY,ECU,YEAR,AMR,Americas,,2003,,,,,,,,54,54.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4253128,WHS4_129,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4263771,WHS4_129,REGION,AFR,YEAR,,,,2023,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4264294,WHS4_129,COUNTRY,VEN,YEAR,AMR,Americas,,2002,,,,,,,,59,59.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4264566,WHS4_129,COUNTRY,BDI,YEAR,AFR,Africa,,2022,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4265548,WHS4_129,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4268105,WHS4_129,COUNTRY,NIC,YEAR,AMR,Americas,,2018,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4268486,WHS4_129,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2003,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4270525,WHS4_129,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2014,,,,,,,,37,37.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4277286,WHS4_129,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2016,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4278803,WHS4_129,COUNTRY,PER,YEAR,AMR,Americas,,2003,,,,,,,,41,41.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4279606,WHS4_129,COUNTRY,LVA,YEAR,EUR,Europe,,2012,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4279914,WHS4_129,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2020,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4281683,WHS4_129,COUNTRY,CHE,YEAR,EUR,Europe,,2009,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4282179,WHS4_129,COUNTRY,GHA,YEAR,AFR,Africa,,2011,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4282255,WHS4_129,COUNTRY,MEX,YEAR,AMR,Americas,,2020,,,,,,,,72,72.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4283737,WHS4_129,REGION,WPR,YEAR,,,,2015,,,,,,,,26,26.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4284265,WHS4_129,COUNTRY,SWZ,YEAR,AFR,Africa,,2010,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4296022,WHS4_129,COUNTRY,MLI,YEAR,AFR,Africa,,2016,,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4296959,WHS4_129,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2014,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4301533,WHS4_129,REGION,EUR,YEAR,,,,2017,,,,,,,,78,78.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4306646,WHS4_129,COUNTRY,SRB,YEAR,EUR,Europe,,2007,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4306705,WHS4_129,COUNTRY,URY,YEAR,AMR,Americas,,2023,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4307185,WHS4_129,COUNTRY,TON,YEAR,WPR,Western Pacific,,2012,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4308490,WHS4_129,COUNTRY,GBR,YEAR,EUR,Europe,,2019,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4312678,WHS4_129,COUNTRY,TJK,YEAR,EUR,Europe,,2009,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4316756,WHS4_129,COUNTRY,UGA,YEAR,AFR,Africa,,2022,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4317189,WHS4_129,REGION,SEAR,YEAR,,,,2008,,,,,,,,0,0.0,,,,2023-07-11T12:08:32+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4319895,WHS4_129,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2018,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4326389,WHS4_129,COUNTRY,COL,YEAR,AMR,Americas,,2015,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4326553,WHS4_129,COUNTRY,DEU,YEAR,EUR,Europe,,2010,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4327403,WHS4_129,COUNTRY,ISL,YEAR,EUR,Europe,,2021,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4328015,WHS4_129,COUNTRY,GUY,YEAR,AMR,Americas,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4329376,WHS4_129,COUNTRY,DNK,YEAR,EUR,Europe,,2000,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4335973,WHS4_129,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2020,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4336837,WHS4_129,COUNTRY,GIN,YEAR,AFR,Africa,,2010,,,,,,,,64,64.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4340100,WHS4_129,COUNTRY,TKM,YEAR,EUR,Europe,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4340237,WHS4_129,COUNTRY,SLV,YEAR,AMR,Americas,,2022,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4340571,WHS4_129,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4341514,WHS4_129,COUNTRY,COG,YEAR,AFR,Africa,,2013,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4343050,WHS4_129,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,2017,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4344858,WHS4_129,COUNTRY,PAN,YEAR,AMR,Americas,,2005,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4345801,WHS4_129,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2012,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4348233,WHS4_129,COUNTRY,MEX,YEAR,AMR,Americas,,2011,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4351762,WHS4_129,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2017,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4355538,WHS4_129,COUNTRY,BDI,YEAR,AFR,Africa,,2023,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4357931,WHS4_129,COUNTRY,ARG,YEAR,AMR,Americas,,2001,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4358250,WHS4_129,COUNTRY,COL,YEAR,AMR,Americas,,2008,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4359583,WHS4_129,COUNTRY,MOZ,YEAR,AFR,Africa,,2017,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4360377,WHS4_129,COUNTRY,BGR,YEAR,EUR,Europe,,2020,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4360993,WHS4_129,COUNTRY,AND,YEAR,EUR,Europe,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4361008,WHS4_129,COUNTRY,ESP,YEAR,EUR,Europe,,2014,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4361878,WHS4_129,COUNTRY,BEN,YEAR,AFR,Africa,,2005,,,,,,,,35,35.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4362637,WHS4_129,COUNTRY,ZAF,YEAR,AFR,Africa,,2015,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4364994,WHS4_129,COUNTRY,MCO,YEAR,EUR,Europe,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4369046,WHS4_129,COUNTRY,FRA,YEAR,EUR,Europe,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4371717,WHS4_129,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2013,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
