Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4087887,WHS4_543,COUNTRY,GTM,AMR,YEAR,Americas,,2019,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4088112,WHS4_543,COUNTRY,PAN,AMR,YEAR,Americas,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4088763,WHS4_543,COUNTRY,POL,EUR,YEAR,Europe,,2002,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4089833,WHS4_543,COUNTRY,JAM,AMR,YEAR,Americas,,2002,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4090010,WHS4_543,COUNTRY,HUN,EUR,YEAR,Europe,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4096050,WHS4_543,COUNTRY,KAZ,EUR,YEAR,Europe,,2020,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4096811,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2010,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4100974,WHS4_543,COUNTRY,URY,AMR,YEAR,Americas,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4101061,WHS4_543,COUNTRY,MHL,WPR,YEAR,Western Pacific,,2016,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4114585,WHS4_543,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,67,67.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4122946,WHS4_543,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2020,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4126960,WHS4_543,COUNTRY,DZA,AFR,YEAR,Africa,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4128532,WHS4_543,COUNTRY,BGR,EUR,YEAR,Europe,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4129704,WHS4_543,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,2020,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4134959,WHS4_543,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,2004,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4148213,WHS4_543,COUNTRY,POL,EUR,YEAR,Europe,,2011,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4148933,WHS4_543,COUNTRY,GIN,AFR,YEAR,Africa,,2002,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4155160,WHS4_543,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2006,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4162935,WHS4_543,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,2022,,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4168254,WHS4_543,COUNTRY,BLR,EUR,YEAR,Europe,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4168319,WHS4_543,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,2022,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4194158,WHS4_543,COUNTRY,LVA,EUR,YEAR,Europe,,2021,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4194428,WHS4_543,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4207061,WHS4_543,COUNTRY,GNB,AFR,YEAR,Africa,,2000,,,,,,,,77,77.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4216204,WHS4_543,COUNTRY,NRU,WPR,YEAR,Western Pacific,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4216732,WHS4_543,COUNTRY,FRA,EUR,YEAR,Europe,,2002,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4222745,WHS4_543,COUNTRY,COM,AFR,YEAR,Africa,,2021,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4228906,WHS4_543,COUNTRY,TUV,WPR,YEAR,Western Pacific,,2021,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4234955,WHS4_543,COUNTRY,BRA,AMR,YEAR,Americas,,2005,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4237051,WHS4_543,COUNTRY,HTI,AMR,YEAR,Americas,,2015,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4243273,WHS4_543,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,2006,,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4249596,WHS4_543,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2003,,,,,,,,77,77.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4253866,WHS4_543,COUNTRY,UZB,EUR,YEAR,Europe,,2020,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4256364,WHS4_543,COUNTRY,MOZ,AFR,YEAR,Africa,,2016,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4256427,WHS4_543,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2022,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4269248,WHS4_543,COUNTRY,ZMB,AFR,YEAR,Africa,,2011,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4274332,WHS4_543,COUNTRY,CPV,AFR,YEAR,Africa,,2002,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4281258,WHS4_543,COUNTRY,CUB,AMR,YEAR,Americas,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4288609,WHS4_543,COUNTRY,COG,AFR,YEAR,Africa,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4288808,WHS4_543,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2006,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4293819,WHS4_543,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,2018,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4293851,WHS4_543,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4302367,WHS4_543,COUNTRY,TGO,AFR,YEAR,Africa,,2009,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4302396,WHS4_543,COUNTRY,NIU,WPR,YEAR,Western Pacific,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4302531,WHS4_543,COUNTRY,CHL,AMR,YEAR,Americas,,2014,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4323041,WHS4_543,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2009,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4327729,WHS4_543,COUNTRY,BRA,AMR,YEAR,Americas,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4328548,WHS4_543,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2002,,,,,,,,63,63.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4330487,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,2009,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4335095,WHS4_543,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2019,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4341045,WHS4_543,COUNTRY,CPV,AFR,YEAR,Africa,,2003,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4341668,WHS4_543,COUNTRY,BFA,AFR,YEAR,Africa,,2008,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4343322,WHS4_543,COUNTRY,MHL,WPR,YEAR,Western Pacific,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4354782,WHS4_543,COUNTRY,BWA,AFR,YEAR,Africa,,2003,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4356463,WHS4_543,COUNTRY,ALB,EUR,YEAR,Europe,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4361665,WHS4_543,COUNTRY,DMA,AMR,YEAR,Americas,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4362110,WHS4_543,COUNTRY,BEN,AFR,YEAR,Africa,,2020,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4367699,WHS4_543,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,2021,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4394248,WHS4_543,COUNTRY,LCA,AMR,YEAR,Americas,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4394610,WHS4_543,COUNTRY,MOZ,AFR,YEAR,Africa,,2015,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4401218,WHS4_543,COUNTRY,KIR,WPR,YEAR,Western Pacific,,2012,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4401308,WHS4_543,COUNTRY,TJK,EUR,YEAR,Europe,,2015,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4403176,WHS4_543,COUNTRY,TKM,EUR,YEAR,Europe,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4403527,WHS4_543,COUNTRY,UGA,AFR,YEAR,Africa,,2017,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4414798,WHS4_543,REGION,WPR,,YEAR,,,2008,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4415912,WHS4_543,COUNTRY,STP,AFR,YEAR,Africa,,2013,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4417044,WHS4_543,REGION,WPR,,YEAR,,,2013,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4421191,WHS4_543,COUNTRY,BLR,EUR,YEAR,Europe,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4428744,WHS4_543,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2018,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4437137,WHS4_543,COUNTRY,ETH,AFR,YEAR,Africa,,2007,,,,,,,,69,69.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4441760,WHS4_543,COUNTRY,LSO,AFR,YEAR,Africa,,2005,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4442990,WHS4_543,COUNTRY,DOM,AMR,YEAR,Americas,,2000,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4449340,WHS4_543,COUNTRY,GTM,AMR,YEAR,Americas,,2016,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4456293,WHS4_543,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2021,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4457432,WHS4_543,COUNTRY,CAF,AFR,YEAR,Africa,,2001,,,,,,,,70,70.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4462169,WHS4_543,COUNTRY,CIV,AFR,YEAR,Africa,,2017,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4468328,WHS4_543,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4469613,WHS4_543,COUNTRY,CPV,AFR,YEAR,Africa,,2021,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4483359,WHS4_543,COUNTRY,URY,AMR,YEAR,Americas,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4488138,WHS4_543,COUNTRY,TGO,AFR,YEAR,Africa,,2004,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4494381,WHS4_543,COUNTRY,SEN,AFR,YEAR,Africa,,2018,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4496785,WHS4_543,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2017,,,,,,,,62,62.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4497480,WHS4_543,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2007,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4507421,WHS4_543,COUNTRY,DMA,AMR,YEAR,Americas,,2014,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4515774,WHS4_543,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,70,70.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4516680,WHS4_543,COUNTRY,GUY,AMR,YEAR,Americas,,2021,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4521457,WHS4_543,COUNTRY,ARM,EUR,YEAR,Europe,,2002,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4522060,WHS4_543,REGION,AMR,,YEAR,,,2007,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4527668,WHS4_543,COUNTRY,COD,AFR,YEAR,Africa,,2000,,,,,,,,57,57.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4529691,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,2012,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4541117,WHS4_543,COUNTRY,COD,AFR,YEAR,Africa,,2010,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4541155,WHS4_543,COUNTRY,COK,WPR,YEAR,Western Pacific,,2003,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4542160,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,2004,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4543170,WHS4_543,COUNTRY,COL,AMR,YEAR,Americas,,2011,,,,,,,,87,87.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4554902,WHS4_543,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,57,57.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4556913,WHS4_543,COUNTRY,BLR,EUR,YEAR,Europe,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4561578,WHS4_543,COUNTRY,ETH,AFR,YEAR,Africa,,2021,,,,,,,,68,68.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4570846,WHS4_543,COUNTRY,ERI,AFR,YEAR,Africa,,2018,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4575541,WHS4_543,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4576027,WHS4_543,COUNTRY,EST,EUR,YEAR,Europe,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4576103,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,2008,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4576544,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2010,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4583071,WHS4_543,COUNTRY,GEO,EUR,YEAR,Europe,,2011,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4583702,WHS4_543,COUNTRY,GNQ,AFR,YEAR,Africa,,2022,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4584340,WHS4_543,COUNTRY,CAF,AFR,YEAR,Africa,,2007,,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4590439,WHS4_543,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4590492,WHS4_543,COUNTRY,ARM,EUR,YEAR,Europe,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4594505,WHS4_543,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,2016,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4595513,WHS4_543,COUNTRY,GMB,AFR,YEAR,Africa,,2023,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4602440,WHS4_543,COUNTRY,MHL,WPR,YEAR,Western Pacific,,2011,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4603919,WHS4_543,COUNTRY,HRV,EUR,YEAR,Europe,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4609029,WHS4_543,COUNTRY,MLI,AFR,YEAR,Africa,,2010,,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4617267,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,2013,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4622442,WHS4_543,COUNTRY,LSO,AFR,YEAR,Africa,,2013,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4630213,WHS4_543,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4635713,WHS4_543,COUNTRY,SSD,AFR,YEAR,Africa,,2021,,,,,,,,71,71.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4641928,WHS4_543,GLOBAL,GLOBAL,,YEAR,,,2004,,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4642700,WHS4_543,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2023,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4643750,WHS4_543,COUNTRY,MNG,WPR,YEAR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4648433,WHS4_543,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4655052,WHS4_543,COUNTRY,BWA,AFR,YEAR,Africa,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4656255,WHS4_543,COUNTRY,SRB,EUR,YEAR,Europe,,2020,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
4668092,WHS4_543,COUNTRY,FRA,EUR,YEAR,Europe,,2004,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
