Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5002770,ROTAC,COUNTRY,PAN,YEAR,AMR,Americas,,2016,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6737865,ROTAC,COUNTRY,GMB,YEAR,AFR,Africa,,2017,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3600598,ROTAC,COUNTRY,GHA,YEAR,AFR,Africa,,2021,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8520525,ROTAC,COUNTRY,PAN,YEAR,AMR,Americas,,2019,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3026263,ROTAC,COUNTRY,BOL,YEAR,AMR,Americas,,2019,,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8180099,ROTAC,COUNTRY,BRA,YEAR,AMR,Americas,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3453632,ROTAC,COUNTRY,NIC,YEAR,AMR,Americas,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3687526,ROTAC,COUNTRY,PRY,YEAR,AMR,Americas,,2019,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8053424,ROTAC,COUNTRY,MLI,YEAR,AFR,Africa,,2015,,,,,,,,35,35.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3246727,ROTAC,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2023,,,,,,,,73,73.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
101012,ROTAC,COUNTRY,LSO,YEAR,AFR,Africa,,2021,,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
722342,ROTAC,COUNTRY,NIC,YEAR,AMR,Americas,,2022,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5883706,ROTAC,COUNTRY,BRA,YEAR,AMR,Americas,,2010,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
795877,ROTAC,COUNTRY,PAN,YEAR,AMR,Americas,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
809259,ROTAC,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4796130,ROTAC,COUNTRY,LVA,YEAR,EUR,Europe,,2019,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8313592,ROTAC,COUNTRY,ZAF,YEAR,AFR,Africa,,2019,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8480541,ROTAC,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2014,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1937611,ROTAC,COUNTRY,GUY,YEAR,AMR,Americas,,2021,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
328104,ROTAC,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,56,56.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5736774,ROTAC,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2016,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4068429,ROTAC,COUNTRY,MRT,YEAR,AFR,Africa,,2022,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9268229,ROTAC,COUNTRY,GMB,YEAR,AFR,Africa,,2023,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6084085,ROTAC,COUNTRY,ZWE,YEAR,AFR,Africa,,2020,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6337783,ROTAC,COUNTRY,GTM,YEAR,AMR,Americas,,2019,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3360257,ROTAC,COUNTRY,BRA,YEAR,AMR,Americas,,2008,,,,,,,,81,81.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5870405,ROTAC,COUNTRY,GTM,YEAR,AMR,Americas,,2017,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6064119,ROTAC,COUNTRY,MEX,YEAR,AMR,Americas,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
976285,ROTAC,GLOBAL,GLOBAL,YEAR,,,,2023,,,,,,,,55,55.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3079788,ROTAC,COUNTRY,TJK,YEAR,EUR,Europe,,2018,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
161138,ROTAC,COUNTRY,BRA,YEAR,AMR,Americas,,2020,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9021251,ROTAC,REGION,WPR,YEAR,,,,2022,,,,,,,,4,4.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7365513,ROTAC,COUNTRY,LVA,YEAR,EUR,Europe,,2022,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
969628,ROTAC,COUNTRY,MDA,YEAR,EUR,Europe,,2013,,,,,,,,65,65.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9644790,ROTAC,COUNTRY,ECU,YEAR,AMR,Americas,,2015,,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9677713,ROTAC,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2011,,,,,,,,2,2.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7085451,ROTAC,COUNTRY,BGR,YEAR,EUR,Europe,,2019,,,,,,,,39,39.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
314824,ROTAC,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2007,,,,,,,,0,0.0,,,,2023-07-11T12:09:43+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9355150,ROTAC,COUNTRY,TZA,YEAR,AFR,Africa,,2014,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6117655,ROTAC,REGION,AFR,YEAR,,,,2014,,,,,,,,29,29.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8093566,ROTAC,COUNTRY,ITA,YEAR,EUR,Europe,,2023,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4976258,ROTAC,COUNTRY,BFA,YEAR,AFR,Africa,,2017,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8460617,ROTAC,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2007,,,,,,,,6,6.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7172237,ROTAC,COUNTRY,ARG,YEAR,AMR,Americas,,2020,,,,,,,,72,72.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7639244,ROTAC,COUNTRY,GHA,YEAR,AFR,Africa,,2018,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1710984,ROTAC,COUNTRY,BWA,YEAR,AFR,Africa,,2017,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
81157,ROTAC,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1904390,ROTAC,REGION,AFR,YEAR,,,,2006,,,,,,,,0,0.0,,,,2023-07-11T12:08:03+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7278909,ROTAC,COUNTRY,KGZ,YEAR,EUR,Europe,,2022,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7305626,ROTAC,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2022,,,,,,,,28,28.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2558739,ROTAC,COUNTRY,LUX,YEAR,EUR,Europe,,2018,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3159989,ROTAC,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8794646,ROTAC,COUNTRY,LUX,YEAR,EUR,Europe,,2012,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5476572,ROTAC,COUNTRY,TZA,YEAR,AFR,Africa,,2020,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3908348,ROTAC,COUNTRY,AGO,YEAR,AFR,Africa,,2017,,,,,,,,43,43.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8828006,ROTAC,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9518186,ROTAC,COUNTRY,AUT,YEAR,EUR,Europe,,2022,,,,,,,,61,61.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4515927,ROTAC,COUNTRY,IRL,YEAR,EUR,Europe,,2019,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4535937,ROTAC,COUNTRY,CRI,YEAR,AMR,Americas,,2021,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1143444,ROTAC,COUNTRY,GHA,YEAR,AFR,Africa,,2019,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1170198,ROTAC,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,41,41.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8721234,ROTAC,COUNTRY,BHS,YEAR,AMR,Americas,,2022,,,,,,,,82,82.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
181369,ROTAC,COUNTRY,MDA,YEAR,EUR,Europe,,2017,,,,,,,,66,66.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8888006,ROTAC,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2006,,,,,,,,0,0.0,,,,2023-07-11T12:09:43+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8988050,ROTAC,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2015,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2652356,ROTAC,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,2019,,,,,,,,54,54.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6377997,ROTAC,COUNTRY,ERI,YEAR,AFR,Africa,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3313824,ROTAC,REGION,AMR,YEAR,,,,2020,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1016599,ROTAC,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2021,,,,,,,,9,9.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1904521,ROTAC,COUNTRY,ZAF,YEAR,AFR,Africa,,2015,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1029903,ROTAC,REGION,WPR,YEAR,,,,2023,,,,,,,,7,7.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8260459,ROTAC,COUNTRY,TJK,YEAR,EUR,Europe,,2020,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3540916,ROTAC,COUNTRY,RWA,YEAR,AFR,Africa,,2022,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
709260,ROTAC,COUNTRY,KEN,YEAR,AFR,Africa,,2022,,,,,,,,23,23.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7646119,ROTAC,COUNTRY,SLE,YEAR,AFR,Africa,,2014,,,,,,,,53,53.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
903137,ROTAC,COUNTRY,BHS,YEAR,AMR,Americas,,2019,,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8273863,ROTAC,REGION,WPR,YEAR,,,,2019,,,,,,,,2,2.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3287236,ROTAC,GLOBAL,GLOBAL,YEAR,,,,2008,,,,,,,,3,3.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5016474,ROTAC,COUNTRY,TGO,YEAR,AFR,Africa,,2018,,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3253825,ROTAC,COUNTRY,MWI,YEAR,AFR,Africa,,2023,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8627869,ROTAC,COUNTRY,KIR,YEAR,WPR,Western Pacific,,2019,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1818145,ROTAC,COUNTRY,FIN,YEAR,EUR,Europe,,2016,,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7099045,ROTAC,GLOBAL,GLOBAL,YEAR,,,,2009,,,,,,,,6,6.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
7132344,ROTAC,COUNTRY,GRC,YEAR,EUR,Europe,,2015,,,,,,,,20,20.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5503494,ROTAC,COUNTRY,CRI,YEAR,AMR,Americas,,2023,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2191781,ROTAC,COUNTRY,SWZ,YEAR,AFR,Africa,,2017,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9181784,ROTAC,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2009,,,,,,,,15,15.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1050003,ROTAC,COUNTRY,BOL,YEAR,AMR,Americas,,2011,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6271353,ROTAC,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1317292,ROTAC,COUNTRY,IRL,YEAR,EUR,Europe,,2018,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3667865,ROTAC,COUNTRY,SLV,YEAR,AMR,Americas,,2008,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4229004,ROTAC,COUNTRY,STP,YEAR,AFR,Africa,,2020,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8420838,ROTAC,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,2019,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2018105,ROTAC,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2009,,,,,,,,15,15.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4482750,ROTAC,COUNTRY,GHA,YEAR,AFR,Africa,,2023,,,,,,,,64,64.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1103642,ROTAC,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,2023,,,,,,,,69,69.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
154843,ROTAC,COUNTRY,BEL,YEAR,EUR,Europe,,2015,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4182309,ROTAC,COUNTRY,TGO,YEAR,AFR,Africa,,2022,,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7719928,ROTAC,COUNTRY,SYC,YEAR,AFR,Africa,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7746639,ROTAC,COUNTRY,SLV,YEAR,AMR,Americas,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
956652,ROTAC,COUNTRY,EST,YEAR,EUR,Europe,,2018,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
94885,ROTAC,COUNTRY,ITA,YEAR,EUR,Europe,,2021,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2044920,ROTAC,REGION,WPR,YEAR,,,,2018,,,,,,,,2,2.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9485733,ROTAC,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2023,,,,,,,,66,66.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4469396,ROTAC,COUNTRY,HND,YEAR,AMR,Americas,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1364143,ROTAC,COUNTRY,MLI,YEAR,AFR,Africa,,2020,,,,,,,,68,68.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
682731,ROTAC,COUNTRY,IRL,YEAR,EUR,Europe,,2020,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2392568,ROTAC,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7219241,ROTAC,COUNTRY,ETH,YEAR,AFR,Africa,,2020,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
622642,ROTAC,COUNTRY,ZAF,YEAR,AFR,Africa,,2022,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2465947,ROTAC,COUNTRY,NER,YEAR,AFR,Africa,,2018,,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7740060,ROTAC,COUNTRY,GBR,YEAR,EUR,Europe,,2017,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6558362,ROTAC,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5136336,ROTAC,COUNTRY,BOL,YEAR,AMR,Americas,,2016,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2345706,ROTAC,COUNTRY,ITA,YEAR,EUR,Europe,,2017,,,,,,,,14,14.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7519731,ROTAC,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4442933,ROTAC,COUNTRY,PRY,YEAR,AMR,Americas,,2016,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1691381,ROTAC,COUNTRY,GBR,YEAR,EUR,Europe,,2016,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
221864,ROTAC,COUNTRY,MEX,YEAR,AMR,Americas,,2018,,,,,,,,77,77.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3801835,ROTAC,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2015,,,,,,,,37,37.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7239269,ROTAC,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2014,,,,,,,,32,32.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2258757,ROTAC,COUNTRY,MEX,YEAR,AMR,Americas,,2010,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7599563,ROTAC,COUNTRY,PRY,YEAR,AMR,Americas,,2012,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6264918,ROTAC,COUNTRY,HND,YEAR,AMR,Americas,,2011,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
