Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3881340,SDGHPVRECEIVED,COUNTRY,FIN,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,55,55.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1109839,SDGHPVRECEIVED,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,89,89.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1510363,SDGHPVRECEIVED,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,SEX_FMLE,2018,,,,,,,33,33.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1523745,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,88,88.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8460450,SDGHPVRECEIVED,COUNTRY,BGR,EUR,YEAR,Europe,SEX,SEX_FMLE,2023,,,,,,,6,6.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6798025,SDGHPVRECEIVED,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_FMLE,2013,,,,,,,55,55.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3908124,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,,,,,,,0,0.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6030529,SDGHPVRECEIVED,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,87,87.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4689321,SDGHPVRECEIVED,COUNTRY,NLD,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,61,61.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1276909,SDGHPVRECEIVED,COUNTRY,NIU,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2021,,,,,,,76,76.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8313576,SDGHPVRECEIVED,COUNTRY,SVK,EUR,YEAR,Europe,SEX,SEX_FMLE,2023,,,,,,,10,10.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
3260123,SDGHPVRECEIVED,REGION,EUR,,YEAR,,SEX,SEX_FMLE,2021,,,,,,,32,32.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
6971755,SDGHPVRECEIVED,REGION,AMR,,YEAR,,SEX,SEX_FMLE,2018,,,,,,,53,53.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5509808,SDGHPVRECEIVED,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,63,63.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2271596,SDGHPVRECEIVED,COUNTRY,STP,AFR,YEAR,Africa,SEX,SEX_FMLE,2022,,,,,,,50,50.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2412061,SDGHPVRECEIVED,COUNTRY,AND,EUR,YEAR,Europe,SEX,SEX_FMLE,2023,,,,,,,85,85.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1196758,SDGHPVRECEIVED,COUNTRY,HND,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,,,,,,,61,61.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6737953,SDGHPVRECEIVED,COUNTRY,LCA,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,42,42.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5749954,SDGHPVRECEIVED,COUNTRY,GRD,AMR,YEAR,Americas,SEX,SEX_FMLE,2022,,,,,,,5,5.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
822586,SDGHPVRECEIVED,COUNTRY,HRV,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,3,3.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2665489,SDGHPVRECEIVED,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_FMLE,2022,,,,,,,8,8.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8093508,SDGHPVRECEIVED,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2023,,,,,,,21,21.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
6471064,SDGHPVRECEIVED,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,66,66.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5416385,SDGHPVRECEIVED,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,,,,,,,53,53.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8660971,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,SEX_FMLE,2023,,,,,,,20,20.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7031982,SDGHPVRECEIVED,COUNTRY,NOR,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,91,91.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8747840,SDGHPVRECEIVED,COUNTRY,MEX,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,,,,,,,97,97.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7225416,SDGHPVRECEIVED,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_FMLE,2011,,,,,,,83,83.0,,,,2024-07-15T09:21:04.82+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
7559112,SDGHPVRECEIVED,COUNTRY,BLZ,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,,,,,,,54,54.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
789299,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,0,0.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7679404,SDGHPVRECEIVED,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2017,,,,,,,0,0.0,,,,2024-07-15T09:21:04.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6357828,SDGHPVRECEIVED,COUNTRY,MWI,AFR,YEAR,Africa,SEX,SEX_FMLE,2022,,,,,,,7,7.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4836178,SDGHPVRECEIVED,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_FMLE,2022,,,,,,,34,34.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6577960,SDGHPVRECEIVED,COUNTRY,SYC,AFR,YEAR,Africa,SEX,SEX_FMLE,2014,,,,,,,78,78.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1397124,SDGHPVRECEIVED,COUNTRY,ETH,AFR,YEAR,Africa,SEX,SEX_FMLE,2019,,,,,,,24,24.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3380324,SDGHPVRECEIVED,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,70,70.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
154543,SDGHPVRECEIVED,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,6,6.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7278890,SDGHPVRECEIVED,COUNTRY,JPN,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2016,,,,,,,0,0.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3727805,SDGHPVRECEIVED,COUNTRY,NLD,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,52,52.0,,,,2024-07-15T09:21:04.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
361707,SDGHPVRECEIVED,COUNTRY,KNA,AMR,YEAR,Americas,SEX,SEX_FMLE,2022,,,,,,,61,61.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2144870,SDGHPVRECEIVED,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,67,67.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6477831,SDGHPVRECEIVED,COUNTRY,AUT,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,9,9.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6531298,SDGHPVRECEIVED,COUNTRY,BOL,AMR,YEAR,Americas,SEX,SEX_FMLE,2020,,,,,,,23,23.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1523957,SDGHPVRECEIVED,REGION,WPR,,YEAR,,SEX,SEX_FMLE,2020,,,,,,,6,6.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1577392,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,SEX_FMLE,2014,,,,,,,1,1.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3327056,SDGHPVRECEIVED,COUNTRY,PRY,AMR,YEAR,Americas,SEX,SEX_FMLE,2013,,,,,,,77,77.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9215030,SDGHPVRECEIVED,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,,,,,,,31,31.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7605883,SDGHPVRECEIVED,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2018,,,,,,,75,75.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6017341,SDGHPVRECEIVED,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,88,88.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5142644,SDGHPVRECEIVED,COUNTRY,DMA,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,,,,,,,65,65.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
74567,SDGHPVRECEIVED,COUNTRY,NZL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,58,58.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
107866,SDGHPVRECEIVED,REGION,AMR,,YEAR,,SEX,SEX_FMLE,2022,,,,,,,54,54.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3975207,SDGHPVRECEIVED,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2013,,,,,,,68,68.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2278523,SDGHPVRECEIVED,COUNTRY,ISR,EUR,YEAR,Europe,SEX,SEX_FMLE,2023,,,,,,,60,60.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4395872,SDGHPVRECEIVED,COUNTRY,MLT,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,,,,,,,80,80.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3013149,SDGHPVRECEIVED,COUNTRY,ISL,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,,,,,,,90,90.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7045510,SDGHPVRECEIVED,COUNTRY,DEU,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,,,,,,,43,43.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
5416581,SDGHPVRECEIVED,COUNTRY,LVA,EUR,YEAR,Europe,SEX,SEX_FMLE,2011,,,,,,,58,58.0,,,,2024-07-15T09:21:04.82+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
602263,SDGHPVRECEIVED,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_FMLE,2015,,,,,,,51,51.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6097687,SDGHPVRECEIVED,COUNTRY,GBR,EUR,YEAR,Europe,SEX,SEX_FMLE,2018,,,,,,,81,81.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8527525,SDGHPVRECEIVED,COUNTRY,CZE,EUR,YEAR,Europe,SEX,SEX_FMLE,2012,,,,,,,74,74.0,,,,2024-07-15T09:21:04.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
221544,SDGHPVRECEIVED,COUNTRY,BHS,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,8,8.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3794814,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2013,,,,,,,0,0.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
7432556,SDGHPVRECEIVED,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,,,,,,,40,40.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
7466059,SDGHPVRECEIVED,COUNTRY,ARM,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,,,,,,,10,10.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
802857,SDGHPVRECEIVED,COUNTRY,MKD,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,43,43.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4402629,SDGHPVRECEIVED,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,79,79.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8407321,SDGHPVRECEIVED,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,SEX,SEX_FMLE,2019,,,,,,,11,11.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8647820,SDGHPVRECEIVED,COUNTRY,ITA,EUR,YEAR,Europe,SEX,SEX_FMLE,2010,,,,,,,44,44.0,,,,2024-07-15T09:21:04.82+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3547545,SDGHPVRECEIVED,COUNTRY,GUY,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,5,5.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2185015,SDGHPVRECEIVED,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,84,84.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3988616,SDGHPVRECEIVED,COUNTRY,SMR,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,,,,,,,47,47.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7545970,SDGHPVRECEIVED,COUNTRY,BEL,EUR,YEAR,Europe,SEX,SEX_FMLE,2017,,,,,,,66,66.0,,,,2024-07-15T09:21:04.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9275165,SDGHPVRECEIVED,COUNTRY,FSM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2023,,,,,,,48,48.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4869793,SDGHPVRECEIVED,COUNTRY,CAN,AMR,YEAR,Americas,SEX,SEX_FMLE,2020,,,,,,,87,87.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5677086,SDGHPVRECEIVED,COUNTRY,FJI,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,45,45.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2545523,SDGHPVRECEIVED,COUNTRY,MKD,EUR,YEAR,Europe,SEX,SEX_FMLE,2013,,,,,,,32,32.0,,,,2024-07-15T09:21:04.82+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2592422,SDGHPVRECEIVED,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_FMLE,2022,,,,,,,45,45.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4589478,SDGHPVRECEIVED,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,,,,,,,72,72.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6351419,SDGHPVRECEIVED,COUNTRY,GEO,EUR,YEAR,Europe,SEX,SEX_FMLE,2019,,,,,,,12,12.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1317235,SDGHPVRECEIVED,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,40,40.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8353897,SDGHPVRECEIVED,COUNTRY,BRA,AMR,YEAR,Americas,SEX,SEX_FMLE,2014,,,,,,,60,60.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6972089,SDGHPVRECEIVED,COUNTRY,HUN,EUR,YEAR,Europe,SEX,SEX_FMLE,2022,,,,,,,74,74.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2185053,SDGHPVRECEIVED,REGION,WPR,,YEAR,,SEX,SEX_FMLE,2021,,,,,,,5,5.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9658445,SDGHPVRECEIVED,COUNTRY,UGA,AFR,YEAR,Africa,SEX,SEX_FMLE,2016,,,,,,,30,30.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8033649,SDGHPVRECEIVED,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_FMLE,2015,,,,,,,79,79.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3574286,SDGHPVRECEIVED,COUNTRY,CIV,AFR,YEAR,Africa,SEX,SEX_FMLE,2022,,,,,,,37,37.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9188482,SDGHPVRECEIVED,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2023,,,,,,,87,87.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4295785,SDGHPVRECEIVED,COUNTRY,USA,AMR,YEAR,Americas,SEX,SEX_FMLE,2023,,,,,,,52,52.0,,,,2024-07-15T09:21:04.82+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1177056,SDGHPVRECEIVED,COUNTRY,DOM,AMR,YEAR,Americas,SEX,SEX_FMLE,2018,,,,,,,30,30.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1964716,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2020,,,,,,,80,80.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3761494,SDGHPVRECEIVED,COUNTRY,DNK,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,16,16.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9565000,SDGHPVRECEIVED,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_FMLE,2021,,,,,,,2,2.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4389400,SDGHPVRECEIVED,COUNTRY,TZA,AFR,YEAR,Africa,SEX,SEX_FMLE,2021,,,,,,,55,55.0,,,,2024-07-15T09:21:04.82+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4582866,SDGHPVRECEIVED,COUNTRY,MHL,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2012,,,,,,,4,4.0,,,,2024-07-15T09:21:04.82+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4609596,SDGHPVRECEIVED,COUNTRY,CHE,EUR,YEAR,Europe,SEX,SEX_FMLE,2011,,,,,,,51,51.0,,,,2024-07-15T09:21:04.82+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8153855,SDGHPVRECEIVED,COUNTRY,IRL,EUR,YEAR,Europe,SEX,SEX_FMLE,2016,,,,,,,74,74.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8193862,SDGHPVRECEIVED,COUNTRY,AUS,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2015,,,,,,,68,68.0,,,,2024-07-15T09:21:04.82+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2225148,SDGHPVRECEIVED,COUNTRY,NLD,EUR,YEAR,Europe,SEX,SEX_FMLE,2020,,,,,,,63,63.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9355465,SDGHPVRECEIVED,COUNTRY,SGP,WPR,YEAR,Western Pacific,SEX,SEX_FMLE,2018,,,,,,,28,28.0,,,,2024-07-15T09:21:04.82+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
6451657,SDGHPVRECEIVED,COUNTRY,CHL,AMR,YEAR,Americas,SEX,SEX_FMLE,2017,,,,,,,72,72.0,,,,2024-07-15T09:21:04.82+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6558245,SDGHPVRECEIVED,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2016,,,,,,,95,95.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3160257,SDGHPVRECEIVED,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,2020,,,,,,,50,50.0,,,,2024-07-15T09:21:04.82+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6318140,SDGHPVRECEIVED,COUNTRY,ESP,EUR,YEAR,Europe,SEX,SEX_FMLE,2022,,,,,,,81,81.0,,,,2024-07-15T09:21:04.82+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3480841,SDGHPVRECEIVED,COUNTRY,SVN,EUR,YEAR,Europe,SEX,SEX_FMLE,2014,,,,,,,43,43.0,,,,2024-07-15T09:21:04.82+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8607949,SDGHPVRECEIVED,COUNTRY,GTM,AMR,YEAR,Americas,SEX,SEX_FMLE,2019,,,,,,,24,24.0,,,,2024-07-15T09:21:04.82+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5670528,SDGHPVRECEIVED,COUNTRY,ECU,AMR,YEAR,Americas,SEX,SEX_FMLE,2016,,,,,,,95,95.0,,,,2024-07-15T09:21:04.82+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
